xDom,yDom,class
7.305621858320169,3.4505321611359534,A
3.5734614129345967,2.895826040471621,A
7.683458898009052,3.3078544331712862,A
4.690694429176861,7.11113999753296,C
4.6211122619882055,7.041081219700985,B
4.3707216537630265,7.368393484418112,C
4.439640623038264,7.471601896631781,B
7.3424753468012645,2.8967000185624774,C
1.600156077037406,3.0421538758709903,A
6.025847541014482,3.4486366727180062,C
2.153934191685842,3.2513245652029386,A
5.260155939595918,6.58120732132851,A
5.149713196396825,7.4351252822880145,B
7.823051894460818,3.9590336656539704,C
2.4775391271695733,3.3600094794197526,A
3.307470531255297,3.8929817653737846,C
7.884925124815906,3.894412092616125,C
7.279735468878409,3.771322751334784,C
4.936564736771858,7.96983769993324,B
4.870630195031007,7.702740447029963,B
2.3026735722146494,3.0490231872241007,C
5.040601926662743,8.054146825006297,B
8.95627427461648,2.9585492359934036,A
4.765340318477884,7.787522744607877,B
1.7304960692688458,3.5259365974335326,A
2.6152206798189597,4.1464773546753015,C
5.033878003976182,7.809896465656563,A
1.8676332680842187,3.932458724071312,B
5.608073256929264,7.260668113999338,B
7.746392226105128,4.609868536256094,A
4.124950807033474,7.445699556190926,B
4.980434463668663,7.215231444446022,B
7.609811116225245,4.132276081694315,C
8.710677299409209,3.7736407731102366,A
7.118079698275717,3.5358342797502686,A
7.686303061264637,3.837786797823751,C
2.9598330429503497,2.570773527903148,C
2.52831294405833,3.8370310974845214,A
5.053394782320896,8.03026487137718,A
4.838933507230526,7.900117070992848,B
7.770182284512836,2.8801739446898615,B
2.273403992829916,4.047567493814704,C
7.485622602590332,4.625046396609572,C
7.556116734323821,3.94198253890249,C
8.490486619324912,3.329964677912898,C
4.602920420245113,7.243937821906131,C
5.01052170719366,7.660277129474236,B
1.6107806970196192,3.888360151993026,C
8.037692649302045,4.031326816813314,A
4.802620663545337,8.44422494337509,A
2.5376662723347403,2.719544588325836,B
5.092408326059223,7.733656210639963,B
5.023817006351483,6.868321555685861,B
8.018701955661289,3.0973086742596387,A
2.003931982636839,4.4885158650053985,A
8.367467039188824,4.2322781866592445,A
4.682754567595759,7.436711625024233,B
4.941558421656944,7.962174486431223,B
2.7926942411522013,2.883021630781358,A
2.7188609607731182,3.2136440682476124,B
8.294607758272358,3.432963329278764,C
7.53958782943931,3.9358528992565565,C
2.5727679798791545,3.7686636550392802,A
2.5559901378548067,2.5960084810279285,C
4.443793737507869,6.819283238265065,B
2.4253536083518443,2.9126214431581348,B
7.946703508215957,3.4746310776947364,A
3.18796442827051,3.6183808524500662,A
5.787047190918658,7.569152361052433,B
5.210149086717318,8.17832442130708,B
7.909808921400662,4.051535065414964,A
7.327417254710613,3.104745390466504,C
2.4855242596000484,3.470639569544754,A
7.625811553655372,3.4276947309588857,C
2.1296673577277256,3.2875182704891186,A
4.828070146436744,8.459871550629403,B
5.760068149285492,7.625765335324483,B
5.893335316773987,7.59100450188417,B
7.741651680765151,3.320991368438332,B
3.0957357215505663,3.9872556746571655,C
5.291542071878037,8.082096908895904,B
4.856587323854934,7.2866946419583885,B
2.7447132735497863,3.0934263586599533,C
6.739119364945892,4.489160751494731,A
4.634249835768382,8.344101969057279,A
5.412207394570087,6.986884789454072,B
2.2225995967122896,3.686310861318217,A
5.795422084849592,6.613592470472199,C
7.579312721946807,3.383930636910539,C
7.037465957971875,4.51055449686707,B
4.396848469978754,8.325010303325959,B
5.314224913549395,7.440954864367023,B
4.484122694266288,7.271204684281857,C
6.357440192223238,8.562656792224821,B
8.009907625895316,3.963239853827589,C
7.5082838010806885,3.369772397386701,C
3.0438972699277493,3.6735288813134104,B
7.5503086240055595,4.083210697821581,C
3.601130463494124,3.0663682967855426,C
4.396093970945379,7.661751680038219,B
4.676047091090036,8.010753757761098,B
5.946712719822448,7.558231680090544,B
5.527420579087979,7.849781179784244,A
2.8814312329831946,3.533303838501162,A
7.5233166342861075,4.765369336111295,B
2.4609228874725657,2.812895178413018,A
5.130467481755698,7.251589644859615,B
3.1551983534220023,4.23132919468528,B
2.2734650312494447,3.3237995326698635,C
7.431903264031561,3.1877632022944318,A
4.859181932324899,7.422095972165643,B
5.1137816300873125,7.432829873390329,B
5.149437087380688,8.051997433823649,B
7.408047129826285,3.3790596059164715,A
7.895199308354771,3.355907122832008,C
2.5516610616034545,3.5846632993080463,A
6.868360097562047,4.077561680845456,A
5.028096411306446,6.6681226029414296,C
7.630871421656532,4.019887992985347,C
7.120695146267511,4.157319912739761,C
2.3338159082569483,3.4021466354516905,B
4.714569370425523,7.318856835541602,A
7.375309682994986,2.665044874199168,C
7.11062001278655,3.3958208691557576,A
7.682836327961573,2.63708768632112,C
8.297595750080628,3.2301722465691665,A
7.44387634158875,3.7064134781529927,C
4.843263776464175,7.423298506892574,B
7.3467541042226046,3.5048946475984755,B
6.910452064238192,3.48845528880864,C
4.314865832171682,6.812980847013161,A
5.684114054833537,8.257270633120381,A
5.00684659877504,7.557185227938517,B
3.284176328469793,2.7020278628123067,B
2.251209323129023,3.8004734594041674,A
4.648615126115309,8.159782690465118,A
4.643401704086848,7.573144833840406,B
7.653640433642006,3.897438670370004,C
7.729963673183434,3.397439294427381,B
1.7528712011001168,2.9741164863011367,A
4.773259482278942,7.749902344007773,B
7.360545925246264,3.9422146814104497,B
2.7458458818609035,3.1886096964887685,A
6.405532765049371,7.992542124570953,A
5.643348725243914,7.680072057201753,A
4.5865816213512085,7.775335795917346,C
7.447738914318838,3.745609013501874,C
2.786640496553787,3.403149487543218,A
2.485527160212957,3.890267630279181,A
2.5760133057740022,3.103980291264268,B
2.8370961925470604,4.015458419796341,A
5.692957683638491,7.890399553758131,A
2.5000349036483165,3.5466923610522314,A
3.599538322482145,3.2601647070077853,B
2.692461039143096,3.29978865810384,A
5.317372642493644,7.574342411230713,B
2.8681283054658104,2.5602909543458465,A
2.48528390689379,4.2153054222016975,C
7.349540037961072,4.081173533104805,C
2.04987207558178,2.6973368792166914,C
7.784129984530362,3.903575196651512,C
4.524476266423863,7.2660594853406595,C
7.277063725883561,3.7422177709068087,C
7.839106762534138,3.1497187439767766,C
7.849556792897828,3.2878080389157134,B
5.441808635992746,8.85446913653487,B
5.359673272983087,6.810283320166991,B
5.683842440643206,8.419230060222912,B
3.1580735872694516,2.6574605771157875,A
2.456629506375576,4.488934209787488,A
1.9860168163777938,2.5975181641131098,B
3.1438864531835318,3.4834555625096324,B
7.896634364411148,3.105001209025032,C
2.6374214955071205,3.961844438327367,A
5.74915352203713,7.110841864501006,A
4.086259684382066,7.6950624745748115,A
4.481623986178425,7.849646850463699,B
7.739759918875308,3.120280065901861,A
5.153143441007329,7.317056908344681,C
7.928643224296255,3.6085091878051454,B
6.206776723118361,7.56840403033026,A
4.380753864764071,7.4892801095241675,C
8.454209115177864,4.136517224529322,B
4.7934279771948685,7.1141628378603485,C
8.443658007415433,3.8981191773881454,B
7.428772839592407,3.195193887542617,C
5.5422299085842575,7.782606657428121,B
4.746659678159153,7.3625603301051115,C
5.5186290531096605,7.543713247675438,A
2.1409843958410777,2.9069718081514018,A
7.732422747675107,4.243702905269247,A
3.7733265823817295,4.327201294618461,A
2.5906789267066967,3.6644033104673417,C
7.160851501562041,4.2423667079162986,C
5.382347104299713,7.640524360274498,C
4.1636598284831265,7.2689417528934515,C
5.2404739810151035,7.614226232498845,A
5.346735671853361,6.832223687654508,C
2.3862313938470714,2.321299001138025,A
7.449030799402509,3.9439853466201202,B
7.111610666917149,2.8374834891902285,C
2.4156259746912463,3.5907042066230312,C
7.3525110059619765,4.02158678241416,C
2.910978979090237,4.4133281100615775,A
5.453054037147318,8.029274856388833,B
2.342723940081173,3.3902878973508845,B
7.723664677929095,4.216947390281058,C
4.826477008149183,6.939574691974947,C
5.37345240323135,7.669205250730788,B
4.6412171395917285,7.9394729215530475,A
7.891680843799027,4.682788379594005,C
5.17797681339046,6.8182774861342335,A
5.729849976745324,7.975942279526087,B
2.478323760066257,3.663760984674732,B
7.519780291671013,3.3634209492948224,A
5.31648764556439,7.928957410748877,B
7.065867134242578,3.2576695740777737,B
8.71372140080987,3.494760597968161,C
4.997263286254199,8.006859456751283,B
5.010065063324828,7.3517763773264635,B
6.9103959569143845,3.1861613401941438,B
7.555010580724188,3.65156565119658,C
2.620408254161002,3.05464473528732,A
2.6101576920501324,3.526463444384952,C
2.425959569578436,3.5159864629380118,C
2.2690524968334285,3.4805289754244266,A
7.489382279521486,3.324064610645696,C
1.8021399998080772,3.0401128488044087,A
7.752000119206861,3.657487782063236,A
4.664712009323573,7.004791161078372,C
7.276173315537728,4.7397343214275125,C
7.16741091660087,3.4150941286678362,C
2.0285128058808626,3.9256185994963926,C
8.54188129096628,4.186502917806894,C
7.460614273888364,4.299068153661497,C
2.0722418971252576,3.5743039137617325,B
2.6172515764694433,4.0493213879696635,A
2.4967610894418497,2.864442336109084,B
4.479153525323958,7.409181446970749,B
2.0895983172651365,3.2379503445295854,A
7.373718334071624,3.6803470495530792,A
3.01166796305074,3.284890787130703,C
5.393604794103926,7.760842469290052,B
8.361709003626018,3.7685100107828395,C
5.399517232589463,7.000509797597996,B
2.9556153170483164,2.7654069310256557,A
2.457441531429037,2.6254123193539307,A
7.900720730618426,3.6392079006329623,C
4.97622852106361,8.025881496360958,B
3.2874657751342755,3.410632564180082,A
5.309759918126339,7.511745753939726,C
6.161883332544918,7.752011926189094,C
7.028575224805382,3.9033777801191225,A
4.928984443587367,8.286244529894349,B
2.880015410260027,4.067759859106129,A
8.649710730257231,3.697962299713785,C
5.316497207250294,7.589930411209378,A
4.857159482501059,7.396813172926754,B
7.5766292939575495,3.468735352055893,A
2.8455021079793705,3.3106659031908348,B
4.9593353101252085,7.8571863737137955,B
3.3133833883488824,3.444725967992391,B
2.7036557337612583,3.900485823307737,A
5.170660344915799,7.873583128010537,B
7.788619558656256,3.403175612076022,B
5.1091959972209535,7.365180601985769,A
3.150684022807664,3.5227882490932583,A
4.696740698464867,7.85041124194371,C
2.2319781796153166,4.610356042228494,A
4.242800233764179,7.286888930833896,A
8.334323636080281,3.543351920066006,A
7.794945357407893,3.3808888509174304,C
2.000329255013788,2.2072554790581087,A
4.98369553690384,7.1253960714891225,B
4.995039735526072,7.233203782113423,B
1.3865043614069483,3.304203639618924,A
7.010735075001878,3.3066699242590967,B
2.897141621462833,3.7294817253929526,C
6.856036006075692,3.5796807069655725,B
4.868127399315986,7.6823799289251395,B
7.833194458246599,3.5651848874920025,C
7.437748722146858,3.3060680120771977,C
3.830392079626285,8.264585256445462,C
4.947381567997379,7.450696266607787,B
2.9995244895680555,3.1678457226951418,A
4.692717495091824,7.877270748614068,C
4.995846289616263,6.241434369291952,C
2.3505025334628984,2.4012872554716718,A
1.9632535813418248,2.9056754821655604,A
4.4335335746171705,7.532239491632207,C
7.17446191195422,4.136106431989855,C
7.521408669760161,3.71735242143772,B
7.853726056673099,3.5053393237953228,A
7.428673824263427,3.946183231612168,C
3.121248456888023,3.9198766936514757,B
7.536294587269483,3.0713995541348944,B
8.156257398135871,3.7475904803793108,A
2.0768392644922833,3.2080678060184704,A
4.577352081512196,6.322983323640995,C
8.040277178348472,3.904067789645356,C
8.141002108142867,3.845036829140088,C
3.0843942103524684,3.2639919259742074,B
3.0556704292478325,3.1467652673581084,A
6.843453420964536,3.387260935585191,A
7.461032342794978,3.746207519337787,C
5.4877459762107925,7.726751409430379,B
6.085641851629893,8.146383000087381,B
5.73430686425413,7.139217704229747,A
2.9795026306717847,3.5332696328536533,B
8.158405604261763,3.974142295055224,A
3.5281715021073414,3.852973435812824,A
5.161151605122711,7.779407841117612,B
7.743818053470153,3.4106523067927186,C
5.913661511743925,8.203063799581766,B
7.624164573575581,3.5892317290685662,C
7.368896803456478,2.780278882905277,B
7.667066935631679,4.4051038038672425,B
6.962584650191503,3.5435110300459347,C
7.4249888346592625,2.731236376894123,C
4.702455606535311,7.4025265172818875,C
4.55366063871312,7.935885671292953,B
3.4513440869126426,4.166558530328533,B
5.1416543263560985,7.361643277457688,B
7.295057249568764,3.8774543778017465,A
3.5961891857095023,7.821784438112905,C
3.118200441768276,4.2119397746560185,B
2.146745941217869,3.9261902792060863,A
5.590663780330087,6.9836535600416205,A
2.357728517295599,3.3468403282893107,A
5.458786650432566,7.590473546336657,A
7.531335601021942,3.8659034063865017,C
7.508676583152957,4.281295449677776,C
8.03598611583215,3.5370367279338586,C
4.989706201141648,8.26826111753546,B
7.4750947380985675,2.9274345045590215,C
7.333907828981081,3.5263785851299687,A
7.121158596162124,3.5041455201954355,B
3.2203730773902888,2.6071666909391604,B
2.2200127697873433,3.25760127602198,A
5.093432541423958,7.510461634862382,B
7.121241441523953,3.4948908725270336,C
4.485393950225954,7.610418369767967,A
7.454363293015093,3.1315476346549977,B
2.8608740620936857,3.4437139125037755,B
6.6065737289595745,2.890610801172285,B
4.586131457996959,7.426686518276195,B
5.622631114505928,7.872160832088523,B
3.0162204282189515,3.5053593969348866,A
1.7241510573543737,4.153071842006821,A
7.527390635507853,4.163125474957456,B
4.186245496988135,7.992532633189539,B
4.596683178838626,7.445497886339184,C
3.1687057727208687,3.8968955730496138,B
2.591005542822961,3.464711432495123,C
7.619735415126032,4.238320959979858,B
6.474126343924657,3.9045999777487768,B
5.117470070470707,7.259399679061764,B
5.058186939647703,6.753045574352268,B
2.519945304542183,3.409457451402352,C
5.023026599031232,7.379875480062788,B
7.020930274960297,4.055867568379491,C
7.4996904755236224,3.579334829968851,B
4.513296255561089,7.1300110618758294,B
5.8541440102754665,7.409697825281754,A
4.45732435459219,7.327550352243615,A
6.947493133539593,3.871796581599407,C
4.847006830102894,8.395411555798878,A
7.486148890955813,3.695311548576631,C
4.070620672015815,7.327430828469911,C
4.731370653808878,7.8996152299633655,B
2.0552000745250854,3.531820427648928,A
8.101667870020357,3.365687459386113,C
5.185688405427832,7.680206078724103,B
5.371932720359968,7.617406726546776,C
2.3587789713555427,3.5492361412428264,A
1.5743880854436998,4.009412579815542,A
5.3726644483869,7.525934195959182,A
7.450173782347098,3.412210385193761,A
6.844883611728602,4.228830541296155,C
3.0294628589245405,2.8691417703918978,A
2.8552527635211646,3.292194267683512,A
6.034539873402621,7.820123921123812,A
7.647460250070398,2.852610116938949,A
2.850763573798428,3.4671199452413184,C
3.144258012480806,3.576218989485689,A
7.358219106553287,3.2859724514448985,A
7.426014735903905,4.914435269692289,C
4.856610915404897,8.064075938552637,A
5.7232790642776274,7.39710351670581,B
7.3229159137608715,2.883887377789172,C
4.355793948126067,8.282063803508514,C
2.3654293983283177,3.828392810081009,A
4.693206742281517,7.791387333912842,B
7.62338153957832,4.3596416866296765,B
4.808451666953888,8.217914214387678,A
6.462890426882678,4.086389108185804,A
7.821823059546832,3.5554236178602587,C
4.686390821505831,8.012113557924032,B
5.5015050311691045,7.432184074302263,B
7.666851057262294,4.0651607685817455,A
2.174165917848776,2.9137758315276114,A
3.0396660147845536,4.433571052627848,A
6.038485472536629,6.906195959923111,B
8.34427775149369,3.7447146791513575,C
7.870871821323138,3.376603753393562,A
5.861921133400009,7.605937467536832,B
7.326971176778121,3.4987350049917887,C
7.893051355390566,3.2528747853756537,C
5.25771306110254,7.270129211063643,A
2.7069793301626666,4.575407134360512,B
5.131074928213573,7.203876955447301,B
5.242149085064916,8.381952908490401,B
8.091391327494682,3.39997325515377,C
7.203136215565294,4.37223781843406,A
2.8085678231512587,2.870322515079236,A
7.3385681544412975,4.5544982539803165,A
7.508498735241264,4.520068829645352,B
1.6860555304492308,3.3022372476718145,A
2.7777125828448197,3.621839358655468,B
7.6572587062784825,4.226848565839301,A
7.451666845434583,3.7053243412012886,C
6.897278107405299,3.3008407463668235,A
6.932002977724023,4.344613825639016,B
5.3211129220811655,7.560604650995683,A
5.379586179969953,7.681682600924418,B
7.080462486953789,3.2473273205051063,C
5.697089294215075,7.163848631349704,B
2.1301572411747856,2.680115295265482,A
2.281904831678048,3.589674230817413,C
3.6993538623257214,3.3679805754319863,A
5.676438759550576,6.814594668563813,A
2.352586152456704,2.6092134585916904,A
4.842547819028247,7.698869565252495,C
4.2490226419720285,8.406118488605488,B
4.743236581216421,6.693525382047462,A
2.436820351235649,4.132516244436774,C
4.131631232953543,8.217117253624147,B
3.3695251994253432,3.294434151478264,B
5.52338849242175,7.475805213583887,C
5.115663174787055,7.17777615517589,C
2.6973856859922507,4.051188806934935,A
2.8372178739542,3.6488435195333953,B
7.405434516442759,3.237017507268372,A
5.126483190675893,7.552505909249969,B
3.1184211258336534,3.619839138417024,A
5.070708109144786,7.439823965583381,A
4.12811574155168,7.710705981936207,B
2.601073426407434,3.356455983425108,A
8.195784086996008,2.930665789502284,C
1.5978676695374725,2.9484837139682383,A
4.370144533370204,6.877093507601964,C
2.4546164129641355,3.604614695569429,C
7.300759603206414,4.296445217978281,C
5.194578419704404,8.280390356869262,C
3.037686757715351,3.178976094356016,B
4.0,3.5571559183000274,A
8.289935225471027,4.433450601480473,B
7.520194826769288,3.3106942515420497,B
3.2309768455166603,3.3399555469218365,B
9.0,2.913117827243612,C
2.7984991956669605,3.4298461011148538,C
5.5051758268396425,6.6525952270421795,C
3.2781857484182737,3.6899363840077286,B
2.788463218477516,3.6899836684433196,B
4.967382512519123,6.77075170141986,A
7.173065710356126,3.284523576840844,B
5.294519193518225,7.573044832926777,B
3.8602228145350375,3.578104717450272,A
5.323157643078517,7.323268670368827,A
2.9615026078982503,2.7523195801102465,C
3.3601634162099785,2.6890799758457486,A
2.6719480222717644,3.4737384859463973,A
7.3889607890047575,4.5753503050967135,A
2.0766621398437706,3.95434480808438,A
3.1668334116001247,3.529256366959005,B
2.6262061738634035,3.689054526933144,A
4.469096611645845,8.538735679414671,B
7.912823190621281,3.3554720890493237,C
4.937548165457539,7.334551379307077,C
4.776306438822826,7.169137115661561,B
2.6320318669176688,3.614972303361936,A
7.643136955803403,3.70920887324032,A
3.1134337585816865,4.079533073716993,A
5.373879221909392,8.110840452322673,B
8.406512963723461,3.990824908405896,C
2.0311142211249527,2.9992725287729325,B
7.891732707564964,3.7116461538270737,C
7.480728214934572,3.237977723845278,B
4.303679436736902,7.619407889117889,A
5.630328663737958,7.985209395401438,A
7.3363590556614975,3.6972689804276215,C
5.513054099806105,7.344439293813883,B
5.257152880210718,7.505569368192804,B
7.379014943500444,3.51614717121042,C
7.258739732973182,2.9799195359136306,A
7.570788652440367,3.5695774628675867,C
5.951371068200421,8.103369235849286,B
5.492385385239039,8.001857083485145,B
7.716891268259773,3.5250796509549125,C
8.209160412147629,4.5813502475427885,B
3.834487255373795,3.2689053736185176,A
2.7773505759258863,3.569643875212734,A
8.091887937165463,3.6781962478892263,A
2.710837844528172,3.3492450309943784,A
4.8770629803860786,7.500530311125997,B
5.185639325324519,7.658016004470451,B
5.0136429750384695,7.454764514883374,B
5.338767433273974,6.58402125343509,B
7.472080128423156,4.455135296275623,C
6.879836573305714,3.591810803522533,A
7.994236397173718,4.2773036978926715,C
2.956612043441264,3.5963003613772435,B
2.6395179225373515,3.6763840623306967,A
6.8684261698787985,3.6409229742509215,B
4.547893908615951,8.063696567902909,C
7.903460274307914,3.5772317652486008,C
2.7739982967740597,3.9121268187918967,B
3.2188316450549084,3.004501731156473,C
7.178731690499114,3.2394187191940405,B
8.701890944590662,3.244114968616227,C
7.984236186089905,3.2826924197129497,C
7.68004024749534,3.7392909831405055,A
7.8408734700439116,4.297004388249573,C
7.406914179908036,3.953057749853525,C
5.727253965506404,8.040439912217384,A
1.9070956065653053,3.5738103360241587,A
4.6872874824219295,7.469658396237714,B
7.542130618398057,4.1158537268917135,A
6.983636080010585,4.885009501647356,B
2.5620069767494966,4.084053886353047,A
5.452971439700722,7.916994920293511,B
8.683036866356016,2.995062668536528,C
5.093459339776387,6.0,B
2.6510587178306797,3.021638239334158,B
6.877658417907826,4.347320697555402,B
2.5750433269211594,4.2645967435552885,B
7.421643429732626,4.001530930144003,C
7.5595451980776565,3.692521394943336,B
4.795352189861502,7.322578071330457,C
4.719201484000326,6.812877347295932,C
2.9048315212010545,3.0656070733374845,C
8.267076970498989,3.1955005309332645,A
8.207389367921555,3.4062437487874124,C
8.543974392999075,4.4579003272732844,A
5.0392904417926365,7.3793497696021655,A
4.8140111055475305,7.571040950533362,C
4.774144532281039,8.006175831605107,A
5.042049256847204,7.314673634054937,C
7.3881506881574674,2.91343137478117,C
4.2100613816900685,6.722406936680042,C
2.8939545805701954,3.1345242241335805,B
2.3079092305190296,3.0152164755322173,A
4.4894567381940735,7.7846460662481185,B
7.107836691543293,4.076488548662156,A
4.186611814325662,6.628586255883724,C
3.2198475330516536,3.5298993205645286,C
1.5422799391377262,3.348329781623524,A
2.6120025423779643,2.7526624104855726,A
7.932754575312733,3.2513409308592416,C
5.131637220556021,7.571406339039947,A
4.667707252459995,6.938053510233987,B
7.471084775719812,3.0792589522389684,C
6.900046191522797,3.4348204530716417,B
6.937059456179812,3.9577988160633635,C
4.853088865500617,7.183440417173348,A
2.4423577286678397,4.3334861555981234,C
4.92846729253918,8.147771663808657,A
7.848181492596161,4.00476401975037,A
6.8156518573569,2.8819201920806874,A
2.9234697904390456,3.143208768904161,A
2.7406494286423686,2.884037481685352,C
7.140326664888704,3.4829754135354176,C
1.8359175558866945,3.690822518231489,B
3.397224093910093,2.39910645324368,C
7.7600017154827485,3.8160464436098884,A
7.861449529770999,4.264144636131598,B
8.171669206776055,4.963581156923197,B
3.0898451655346357,3.100526290356333,C
1.5530207022369988,3.435782718165953,A
3.1091709938148777,3.2414099377820405,A
2.9338095911884388,3.221211888215465,B
2.0058231541452156,3.7128141499405922,A
2.4243585216801824,3.0004262837298965,B
2.386006470352399,3.2704837612767315,A
5.7697738464677295,7.432416482872528,A
2.3378249417064616,3.391931056670217,A
1.5440547846363588,4.551355052830824,B
2.217300722760186,3.6731342265549762,A
2.8190853841740062,3.6139169281098353,A
8.02708037822793,3.059950507992524,C
5.2260853542405785,8.445227157366736,B
5.493547607781468,8.010086018022651,B
7.539903738026293,3.398343307998742,A
4.614488624879577,7.611937213210738,C
5.069808530912381,7.065763719004072,B
2.9150960491677957,2.9892623640890683,C
2.265773055672229,3.807986510655223,C
2.773180265848625,3.315904558619027,A
5.4620988956438525,7.803381805455407,B
6.310452225388001,7.494478249820625,B
7.876209119284789,4.224241046784785,B
5.5531215562336,7.129554820481284,B
5.051316928118548,7.090127378854889,A
2.3116094861038343,2.7796553154273553,C
7.4946082307587325,2.705038691284088,A
7.854311004726571,2.8814295560211467,A
2.2339252445888858,3.759775019328953,B
7.715594747751372,3.7801718715034487,C
3.3909644780252064,2.8645208698901277,A
7.649606204477304,3.7918552968343913,B
3.07008139345496,2.994909127866893,A
3.237919471077022,3.276285536248156,A
2.8309730709276177,3.2055302994687693,B
7.2710396285930505,3.2585037221371875,C
7.592015051321657,4.097905277353187,B
7.638067109798569,3.2738291478696846,A
4.124897422324602,8.024973481413248,C
5.074965152019624,7.992052148805428,B
2.093321548630497,2.8268319702525133,A
3.0274876193576548,3.356121418750924,B
7.358144622722152,3.4243129930452816,C
7.018871014049492,3.4632088633005966,C
8.233864647159656,2.0,A
7.52814084755205,3.1839743259123114,C
7.406113645552972,3.5202632693315503,C
8.318849733510254,3.629034461122028,C
7.568848333641844,4.0455887782127835,C
6.543729819977845,4.51714179876165,C
3.0482892093393934,3.922199391150591,A
7.594765045862089,3.419555931884614,C
6.760125613334048,3.6238927938422836,C
7.504705117510417,4.31055255832279,C
7.462479687509968,3.578194607671476,C
7.663944934217955,3.1434100888594703,C
4.428764984495366,7.096138197813457,B
7.265762093487867,2.944895119476913,C
5.152429677180802,7.5808694054703185,A
5.84288413162396,8.13422698030864,C
4.537236783162727,7.314667370907228,B
4.899021893440622,7.894020295473551,C
5.668314507951447,7.216803970279914,A
7.855249615328482,4.1324546000856515,B
7.972382040638584,3.932153669122382,C
6.784064621057213,2.758976234854872,B
5.040885330683189,7.171681293695763,C
5.363831239425682,7.91476228559846,A
5.8032242468353425,8.173532003447061,B
2.791976470805614,3.3610086162912367,B
7.925486936622107,3.324126286361852,C
1.4293214830689858,2.9073281501142283,C
2.0040436777993538,3.3463990175274594,A
7.892431216739318,3.8099243529769407,C
5.204830586262614,7.364856536612301,C
4.675416420027943,7.3131788592619555,B
4.842584422577634,7.96989928018831,B
7.940867333778415,3.834238379112096,C
4.623381708367834,7.944519791018504,A
7.536497019623161,4.933635925524006,C
8.071723554001661,3.7278462996273602,A
5.430297854666022,7.47194255966558,B
4.906782719123866,7.201155288001282,A
2.238701784375358,3.961199314946654,B
2.761723040823712,3.700152579952471,A
2.925887174365219,3.1020391118278905,B
4.215063524950737,7.576376092896602,C
7.0154476879924985,3.69448566682437,A
2.5965624415552737,3.0408371360467594,C
7.776719102019969,4.175412411350797,C
3.5,7.474856944229216,C
4.883472055730653,7.35077982762675,C
7.971898744097405,3.7822517332667136,C
2.2943826270711067,2.565152788566948,A
2.4125327528711646,3.8334181580936537,B
5.3838179106619855,7.7778884781097375,B
3.1028786688713867,3.1439192617852623,A
2.8402137537695933,3.3186289839719194,A
3.1224304984031432,3.3562691435086824,B
2.4395028465778186,3.5639855216262566,A
5.004356316199513,8.184888034466319,B
7.631360981027683,3.8453039865831498,A
3.2931520138742854,3.7252930211790605,A
5.6314654531839725,7.162093904853637,C
4.7927349530295436,7.5414064399347005,A
7.992410758407662,4.294322589220825,A
7.570558655200572,2.644814231738821,A
5.674487804327528,7.491844505409253,B
5.052981096371183,7.8282994872956895,B
2.777350479915262,2.9722691460449813,C
7.312535604373987,2.7180797641002292,C
7.36438949511497,3.572898627160141,A
7.614114559544711,3.60778668246447,C
4.4585682169088825,7.373517598096518,C
2.9216591621830617,3.1741592615966354,A
7.517174162614817,3.72865380844753,C
5.724266952828584,7.931341478557884,A
7.974466810388344,4.098594793197158,C
7.968925894386543,3.1470139248939777,A
7.2127064840978035,3.353263802181825,B
1.8346137446764768,3.269631962787484,A
1.9548851552486093,3.0720404791776743,A
7.7132317106100485,3.0535608188539816,C
5.423138927699626,6.999293527433957,B
6.817995565795503,4.3338195860866024,C
5.33573481622778,7.195269857164313,B
7.566915370760201,3.4072432052580486,A
7.507156084882128,3.9050124747516586,A
2.556863504958955,3.503144636007224,B
4.951522622255542,7.386510001614424,B
2.5845903491738804,3.9691133962485177,A
2.6239454589605504,2.390115999924302,A
8.015780783226896,2.6083471519409644,C
2.1930671292080604,2.637490411285816,A
5.158568320023114,8.030773597835497,B
7.266984248963666,4.172500780254143,C
4.982637631513987,6.779968467882398,B
3.9286640627926337,8.150158964118052,C
5.444848092095985,7.288308922364648,A
7.99986042926634,3.243805567120928,A
5.658235657277065,7.552039859781479,A
8.063292404356696,3.9737257136792414,C
4.346180994001435,8.158169040880564,B
7.236563639121764,4.361823513792408,B
7.669892065370139,4.864491865726922,B
1.6884880118920893,3.079765162677198,A
5.7795617428136925,7.273566899116854,B
2.346281513158768,2.8569203610276417,A
4.87808709472403,8.052514216603491,B
4.482533542909849,8.263917287900668,C
4.919909731988443,8.062068559146066,C
4.1310687887104365,7.867924212869354,B
2.7569133888604855,2.562357419162087,C
5.6905798130747725,7.648695265188903,B
2.146247788067119,4.377947625233491,A
8.055844614326848,3.402556937732757,C
3.968957685850592,8.43344718377271,B
7.627166408405622,3.090891996681322,C
4.699476457647856,7.9789134003288575,B
5.325448226396929,7.210717809121047,A
2.8320997511793564,3.2206047696513904,A
8.016188506438537,3.2489248863865923,A
4.960501656830023,7.322773102168428,B
6.087946750853968,7.468577783660525,B
5.9112878222886645,7.193420545926927,B
2.9763697013103294,2.736375913930501,A
3.3282080240444016,3.0741512502061576,C
5.25023210244799,7.905172016471787,B
2.49741315397058,2.2550760567780683,C
2.3972462152417284,3.4872662973855917,C
7.258848325570557,4.299515191918863,C
4.756685297091641,7.265357069467841,B
